number_people,timestamp,day_of_week,is_weekend,is_holiday,temperature,is_start_of_semester,is_during_semester,month,hour
62,67811,3,0,0,63.2,0,0,8,18
57,68411,3,0,0,63,0,0,8,19
39,69609,3,0,0,63,0,0,8,19
44,70209,3,0,0,63,0,0,8,19
45,70810,3,0,0,63,0,0,8,19
57,71410,3,0,0,63,0,0,8,19
53,72011,3,0,0,62.73,0,0,8,20
38,73208,3,0,0,62.73,0,0,8,20
32,73809,3,0,0,62.73,0,0,8,20
42,74410,3,0,0,62.73,0,0,8,20
34,75010,3,0,0,62.73,0,0,8,20
41,75611,3,0,0,62,0,0,8,21
37,76808,3,0,0,62,0,0,8,21
41,77409,3,0,0,62,0,0,8,21
43,78010,3,0,0,62,0,0,8,21
33,78610,3,0,0,62,0,0,8,21
32,79211,3,0,0,62,0,0,8,22
39,80409,3,0,0,62,0,0,8,22
33,81009,3,0,0,62,0,0,8,22
25,81610,3,0,0,62,0,0,8,22
27,82211,3,0,0,62,0,0,8,22
31,82811,3,0,0,61,0,0,8,23
26,84009,3,0,0,61,0,0,8,23
29,84609,3,0,0,61,0,0,8,23
29,85210,3,0,0,61,0,0,8,23
21,85810,3,0,0,61,0,0,8,23
22,11,4,0,0,61.24,0,0,8,0
22,1209,4,0,0,61.24,0,0,8,0
16,1809,4,0,0,61.24,0,0,8,0
11,2410,4,0,0,61.24,0,0,8,0
1,19209,4,0,0,61,0,0,8,5
2,19809,4,0,0,61,0,0,8,5
2,20411,4,0,0,61,0,0,8,5
2,21020,4,0,0,61,0,0,8,5
5,21620,4,0,0,61.73,0,0,8,6
13,22808,4,0,0,61.73,0,0,8,6
14,23409,4,0,0,61.73,0,0,8,6
11,24010,4,0,0,61.73,0,0,8,6
16,24610,4,0,0,61.73,0,0,8,6
20,25211,4,0,0,61.49,0,0,8,7
26,26409,4,0,0,61.49,0,0,8,7
21,27009,4,0,0,61.49,0,0,8,7
24,27610,4,0,0,61.49,0,0,8,7
20,28211,4,0,0,61.49,0,0,8,7
30,28811,4,0,0,61.96,0,0,8,8
34,30009,4,0,0,61.96,0,0,8,8
39,30609,4,0,0,61.96,0,0,8,8
36,31210,4,0,0,61.96,0,0,8,8
36,31810,4,0,0,61.96,0,0,8,8
30,32411,4,0,0,61.51,0,0,8,9
30,33609,4,0,0,61.51,0,0,8,9
24,34209,4,0,0,61.51,0,0,8,9
35,34810,4,0,0,61.51,0,0,8,9
36,35411,4,0,0,61.51,0,0,8,9
42,36011,4,0,0,61.96,0,0,8,10
41,37208,4,0,0,61.96,0,0,8,10
33,37809,4,0,0,61.96,0,0,8,10
58,38410,4,0,0,61.96,0,0,8,10
47,39010,4,0,0,61.96,0,0,8,10
44,39611,4,0,0,62.23,0,0,8,11
35,40809,4,0,0,62.23,0,0,8,11
37,41410,4,0,0,62.23,0,0,8,11
32,42011,4,0,0,62.23,0,0,8,11
31,42611,4,0,0,62.23,0,0,8,11
37,43212,4,0,0,62.44,0,0,8,12
35,44409,4,0,0,62.44,0,0,8,12
34,45009,4,0,0,62.44,0,0,8,12
40,45610,4,0,0,62.44,0,0,8,12
42,46211,4,0,0,62.44,0,0,8,12
51,46811,4,0,0,62.44,0,0,8,13
39,48009,4,0,0,62.44,0,0,8,13
44,48609,4,0,0,62.44,0,0,8,13
39,49210,4,0,0,62.44,0,0,8,13
35,49811,4,0,0,62.44,0,0,8,13
43,50411,4,0,0,63.68,0,0,8,14
47,51609,4,0,0,63.68,0,0,8,14
40,52209,4,0,0,63.68,0,0,8,14
41,52810,4,0,0,63.68,0,0,8,14
44,53411,4,0,0,63.68,0,0,8,14
46,54011,4,0,0,63.76,0,0,8,15
48,55209,4,0,0,63.76,0,0,8,15
40,55809,4,0,0,63.76,0,0,8,15
43,56410,4,0,0,63.76,0,0,8,15
46,57011,4,0,0,63.76,0,0,8,15
41,57611,4,0,0,63.47,0,0,8,16
49,58809,4,0,0,63.47,0,0,8,16
46,59410,4,0,0,63.47,0,0,8,16
48,60010,4,0,0,63.47,0,0,8,16
43,60611,4,0,0,63.47,0,0,8,16
46,61212,4,0,0,62.72,0,0,8,17
53,62409,4,0,0,62.72,0,0,8,17
58,63009,4,0,0,62.72,0,0,8,17
68,63610,4,0,0,62.72,0,0,8,17
59,64210,4,0,0,62.72,0,0,8,17
49,64811,4,0,0,62,0,0,8,18
47,66008,4,0,0,62,0,0,8,18
41,66609,4,0,0,62,0,0,8,18
54,67210,4,0,0,62,0,0,8,18
55,67810,4,0,0,62,0,0,8,18
46,68411,4,0,0,62,0,0,8,19
44,69609,4,0,0,62,0,0,8,19
42,70210,4,0,0,62,0,0,8,19
36,70811,4,0,0,62,0,0,8,19
31,71411,4,0,0,62,0,0,8,19
33,72013,4,0,0,61.76,0,0,8,20
56,73211,4,0,0,61.76,0,0,8,20
39,73812,4,0,0,61.76,0,0,8,20
44,74432,4,0,0,61.76,0,0,8,20
41,75038,4,0,0,61.76,0,0,8,20
46,75639,4,0,0,62,0,0,8,21
40,76809,4,0,0,62,0,0,8,21
30,77412,4,0,0,62,0,0,8,21
33,78013,4,0,0,62,0,0,8,21
36,78613,4,0,0,62,0,0,8,21
24,79214,4,0,0,62,0,0,8,22
44,80408,4,0,0,62,0,0,8,22
31,81009,4,0,0,62,0,0,8,22
26,81610,4,0,0,62,0,0,8,22
17,82210,4,0,0,62,0,0,8,22
27,82811,4,0,0,62,0,0,8,23
1,84008,4,0,0,62,0,0,8,23
2,84609,4,0,0,62,0,0,8,23
1,85209,4,0,0,62,0,0,8,23
0,85810,4,0,0,62,0,0,8,23
0,11,5,1,0,62,0,0,8,0
0,1208,5,1,0,62,0,0,8,0
0,1809,5,1,0,62,0,0,8,0
0,2409,5,1,0,62,0,0,8,0
0,3010,5,1,0,62,0,0,8,0
0,3611,5,1,0,62,0,0,8,1
1,19209,5,1,0,62.24,0,0,8,5
1,19809,5,1,0,62.24,0,0,8,5
1,20410,5,1,0,62.24,0,0,8,5
0,21010,5,1,0,62.24,0,0,8,5
1,21611,5,1,0,62.24,0,0,8,6
0,22808,5,1,0,62.24,0,0,8,6
0,23409,5,1,0,62.24,0,0,8,6
1,24009,5,1,0,62.24,0,0,8,6
0,24610,5,1,0,62.24,0,0,8,6
1,25210,5,1,0,62.24,0,0,8,7
1,26409,5,1,0,62.24,0,0,8,7
3,27009,5,1,0,62.24,0,0,8,7
1,27610,5,1,0,62.24,0,0,8,7
5,28210,5,1,0,62.24,0,0,8,7
7,28811,5,1,0,63,0,0,8,8
12,30009,5,1,0,63,0,0,8,8
15,30610,5,1,0,63,0,0,8,8
18,31210,5,1,0,63,0,0,8,8
16,31811,5,1,0,63,0,0,8,8
19,32412,5,1,0,63.53,0,0,8,9
26,33607,5,1,0,63.53,0,0,8,9
31,34208,5,1,0,63.53,0,0,8,9
28,34809,5,1,0,63.53,0,0,8,9
38,35409,5,1,0,63.53,0,0,8,9
40,36010,5,1,0,64.71,0,0,8,10
42,37209,5,1,0,64.71,0,0,8,10
45,37809,5,1,0,64.71,0,0,8,10
37,38410,5,1,0,64.71,0,0,8,10
37,39011,5,1,0,64.71,0,0,8,10
39,39611,5,1,0,65.77,0,0,8,11
36,40809,5,1,0,65.77,0,0,8,11
38,41409,5,1,0,65.77,0,0,8,11
31,42010,5,1,0,65.77,0,0,8,11
37,42611,5,1,0,65.77,0,0,8,11
40,43211,5,1,0,66.87,0,0,8,12
39,44408,5,1,0,66.87,0,0,8,12
47,45009,5,1,0,66.87,0,0,8,12
50,45610,5,1,0,66.87,0,0,8,12
41,46210,5,1,0,66.87,0,0,8,12
29,46811,5,1,0,67.11,0,0,8,13
48,48008,5,1,0,67.11,0,0,8,13
41,48609,5,1,0,67.11,0,0,8,13
34,49210,5,1,0,67.11,0,0,8,13
37,49811,5,1,0,67.11,0,0,8,13
35,50411,5,1,0,66.45,0,0,8,14
48,51608,5,1,0,66.45,0,0,8,14
43,52209,5,1,0,66.45,0,0,8,14
47,52810,5,1,0,66.45,0,0,8,14
47,53411,5,1,0,66.45,0,0,8,14
53,54011,5,1,0,66.24,0,0,8,15
43,55209,5,1,0,66.24,0,0,8,15
49,55809,5,1,0,66.24,0,0,8,15
52,56410,5,1,0,66.24,0,0,8,15
59,57011,5,1,0,66.24,0,0,8,15
57,57612,5,1,0,65.51,0,0,8,16
49,58809,5,1,0,65.51,0,0,8,16
52,59409,5,1,0,65.51,0,0,8,16
66,60010,5,1,0,65.51,0,0,8,16
58,60611,5,1,0,65.51,0,0,8,16
60,61213,5,1,0,64.03,0,0,8,17
59,62408,5,1,0,64.03,0,0,8,17
54,63009,5,1,0,64.03,0,0,8,17
52,63609,5,1,0,64.03,0,0,8,17
50,64210,5,1,0,64.03,0,0,8,17
39,64811,5,1,0,63,0,0,8,18
44,66008,5,1,0,63,0,0,8,18
40,66609,5,1,0,63,0,0,8,18
44,67210,5,1,0,63,0,0,8,18
34,67811,5,1,0,63,0,0,8,18
44,68411,5,1,0,62.24,0,0,8,19
41,69609,5,1,0,62.24,0,0,8,19
51,70209,5,1,0,62.24,0,0,8,19
53,70810,5,1,0,62.24,0,0,8,19
45,71411,5,1,0,62.24,0,0,8,19
44,72011,5,1,0,62.24,0,0,8,20
33,73209,5,1,0,62.24,0,0,8,20
41,73809,5,1,0,62.24,0,0,8,20
40,74410,5,1,0,62.24,0,0,8,20
42,75015,5,1,0,62.24,0,0,8,20
39,75616,5,1,0,62.24,0,0,8,21
42,76808,5,1,0,62.24,0,0,8,21
48,77409,5,1,0,62.24,0,0,8,21
44,78010,5,1,0,62.24,0,0,8,21
38,78610,5,1,0,62.24,0,0,8,21
34,79211,5,1,0,62.24,0,0,8,22
36,80409,5,1,0,62.24,0,0,8,22
32,81009,5,1,0,62.24,0,0,8,22
28,81610,5,1,0,62.24,0,0,8,22
19,82211,5,1,0,62.24,0,0,8,22
21,82811,5,1,0,62.53,0,0,8,23
3,84008,5,1,0,62.53,0,0,8,23
0,84609,5,1,0,62.53,0,0,8,23
1,85210,5,1,0,62.53,0,0,8,23
0,85811,5,1,0,62.53,0,0,8,23
0,12,6,1,0,63,0,0,8,0
0,1208,6,1,0,63,0,0,8,0
0,1809,6,1,0,63,0,0,8,0
0,2410,6,1,0,63,0,0,8,0
0,3010,6,1,0,63,0,0,8,0
0,3611,6,1,0,62.53,0,0,8,1
0,19209,6,1,0,62.51,0,0,8,5
0,19810,6,1,0,62.51,0,0,8,5
0,20410,6,1,0,62.51,0,0,8,5
0,21011,6,1,0,62.51,0,0,8,5
0,21611,6,1,0,62.2,0,0,8,6
0,22809,6,1,0,62.2,0,0,8,6
0,23409,6,1,0,62.2,0,0,8,6
1,24010,6,1,0,62.2,0,0,8,6
0,24610,6,1,0,62.2,0,0,8,6
0,25211,6,1,0,62.72,0,0,8,7
4,26409,6,1,0,62.72,0,0,8,7
6,27010,6,1,0,62.72,0,0,8,7
9,27610,6,1,0,62.72,0,0,8,7
9,28211,6,1,0,62.72,0,0,8,7
8,28811,6,1,0,63,0,0,8,8
18,30008,6,1,0,63,0,0,8,8
30,30609,6,1,0,63,0,0,8,8
37,31210,6,1,0,63,0,0,8,8
39,31811,6,1,0,63,0,0,8,8
49,32411,6,1,0,64,0,0,8,9
64,33608,6,1,0,64,0,0,8,9
60,34209,6,1,0,64,0,0,8,9
56,34810,6,1,0,64,0,0,8,9
54,35411,6,1,0,64,0,0,8,9
50,36012,6,1,0,64.47,0,0,8,10
62,62411,6,1,0,65.93,0,0,8,17
59,63012,6,1,0,65.93,0,0,8,17
55,63612,6,1,0,65.93,0,0,8,17
44,64213,6,1,0,65.93,0,0,8,17
53,64813,6,1,0,64.93,0,0,8,18
49,66011,6,1,0,64.93,0,0,8,18
43,66612,6,1,0,64.93,0,0,8,18
45,67212,6,1,0,64.93,0,0,8,18
44,67813,6,1,0,64.93,0,0,8,18
50,68414,6,1,0,64.24,0,0,8,19
47,69612,6,1,0,64.24,0,0,8,19
40,70212,6,1,0,64.24,0,0,8,19
47,70813,6,1,0,64.24,0,0,8,19
47,71413,6,1,0,64.24,0,0,8,19
43,72015,6,1,0,63.73,0,0,8,20
42,73211,6,1,0,63.73,0,0,8,20
34,73812,6,1,0,63.73,0,0,8,20
40,74412,6,1,0,63.73,0,0,8,20
38,75013,6,1,0,63.73,0,0,8,20
36,75613,6,1,0,63.24,0,0,8,21
33,76811,6,1,0,63.24,0,0,8,21
36,77412,6,1,0,63.24,0,0,8,21
46,78012,6,1,0,63.24,0,0,8,21
38,78613,6,1,0,63.24,0,0,8,21
38,79214,6,1,0,63.24,0,0,8,22
37,80412,6,1,0,63.24,0,0,8,22
41,81012,6,1,0,63.24,0,0,8,22
38,81614,6,1,0,63.24,0,0,8,22
39,82215,6,1,0,63.24,0,0,8,22
40,82815,6,1,0,63.24,0,0,8,23
38,84011,6,1,0,63.24,0,0,8,23
42,84612,6,1,0,63.24,0,0,8,23
21,85212,6,1,0,63.24,0,0,8,23
16,85813,6,1,0,63.24,0,0,8,23
20,13,0,0,0,62.73,0,0,8,0
17,1211,0,0,0,62.73,0,0,8,0
12,1811,0,0,0,62.73,0,0,8,0
8,2412,0,0,0,62.73,0,0,8,0
14,3013,0,0,0,62.73,0,0,8,0
7,3614,0,0,0,62.53,0,0,8,1
0,19211,0,0,0,61.73,0,0,8,5
1,19812,0,0,0,61.73,0,0,8,5
1,20413,0,0,0,61.73,0,0,8,5
2,21013,0,0,0,61.73,0,0,8,5
8,21614,0,0,0,62,0,0,8,6
16,22811,0,0,0,62,0,0,8,6
18,23412,0,0,0,62,0,0,8,6
20,24013,0,0,0,62,0,0,8,6
23,24613,0,0,0,62,0,0,8,6
24,25214,0,0,0,62,0,0,8,7
35,26412,0,0,0,62,0,0,8,7
40,27012,0,0,0,62,0,0,8,7
37,27613,0,0,0,62,0,0,8,7
33,28213,0,0,0,62,0,0,8,7
36,28814,0,0,0,62.73,0,0,8,8
36,30011,0,0,0,62.73,0,0,8,8
43,30611,0,0,0,62.73,0,0,8,8
41,31212,0,0,0,62.73,0,0,8,8
59,31813,0,0,0,62.73,0,0,8,8
61,32413,0,0,0,62.97,0,0,8,9
66,33612,0,0,0,62.97,0,0,8,9
70,34212,0,0,0,62.97,0,0,8,9
70,34813,0,0,0,62.97,0,0,8,9
75,35414,0,0,0,62.97,0,0,8,9
134,45617,0,0,0,65.66,0,0,8,12
139,46219,0,0,0,65.66,0,0,8,12
119,46822,0,0,0,66.87,0,0,8,13
145,48017,0,0,0,66.87,0,0,8,13
105,48622,0,0,0,66.87,0,0,8,13
93,49223,0,0,0,66.87,0,0,8,13
115,49825,0,0,0,66.87,0,0,8,13
115,50427,0,0,0,68.66,0,0,8,14
108,51612,0,0,0,68.66,0,0,8,14
115,52213,0,0,0,68.66,0,0,8,14
111,52814,0,0,0,68.66,0,0,8,14
102,53415,0,0,0,68.66,0,0,8,14
98,54017,0,0,0,68.91,0,0,8,15
89,55211,0,0,0,68.91,0,0,8,15
78,55812,0,0,0,68.91,0,0,8,15
65,56413,0,0,0,68.91,0,0,8,15
75,57014,0,0,0,68.91,0,0,8,15
83,57615,0,0,0,69.43,0,0,8,16
27,58811,0,0,0,69.43,0,0,8,16
27,59412,0,0,0,69.43,0,0,8,16
27,60012,0,0,0,69.43,0,0,8,16
18,60613,0,0,0,69.43,0,0,8,16
19,61213,0,0,0,68.5,0,0,8,17
14,62412,0,0,0,68.5,0,0,8,17
20,63012,0,0,0,68.5,0,0,8,17
9,63613,0,0,0,68.5,0,0,8,17
10,64213,0,0,0,68.5,0,0,8,17
13,64814,0,0,0,67.74,0,0,8,18
11,66012,0,0,0,67.74,0,0,8,18
13,66612,0,0,0,67.74,0,0,8,18
16,67213,0,0,0,67.74,0,0,8,18
7,67814,0,0,0,67.74,0,0,8,18
10,68414,0,0,0,65.97,0,0,8,19
10,69612,0,0,0,65.97,0,0,8,19
6,70212,0,0,0,65.97,0,0,8,19
6,70812,0,0,0,65.97,0,0,8,19
6,71413,0,0,0,65.97,0,0,8,19
10,72014,0,0,0,64.73,0,0,8,20
54,73211,0,0,0,64.73,0,0,8,20
61,73812,0,0,0,64.73,0,0,8,20
69,74412,0,0,0,64.73,0,0,8,20
63,75013,0,0,0,64.73,0,0,8,20
68,75614,0,0,0,63.97,0,0,8,21
62,76812,0,0,0,63.97,0,0,8,21
73,77412,0,0,0,63.97,0,0,8,21
72,78013,0,0,0,63.97,0,0,8,21
63,78613,0,0,0,63.97,0,0,8,21
66,79214,0,0,0,62.73,0,0,8,22
58,80413,0,0,0,62.73,0,0,8,22
60,81014,0,0,0,62.73,0,0,8,22
53,81615,0,0,0,62.73,0,0,8,22
42,82216,0,0,0,62.73,0,0,8,22
38,82822,0,0,0,62.49,0,0,8,23
32,84014,0,0,0,62.49,0,0,8,23
34,84616,0,0,0,62.49,0,0,8,23
32,85221,0,0,0,62.49,0,0,8,23
32,85822,0,0,0,62.49,0,0,8,23
31,23,1,0,0,62.24,0,0,8,0
28,1278,1,0,0,62.24,0,0,8,0
23,1879,1,0,0,62.24,0,0,8,0
19,2485,1,0,0,62.24,0,0,8,0
15,3097,1,0,0,62.24,0,0,8,0
15,3698,1,0,0,61.97,0,0,8,1
0,19281,1,0,0,60.8,0,0,8,5
1,19887,1,0,0,60.8,0,0,8,5
3,20488,1,0,0,60.8,0,0,8,5
2,21089,1,0,0,60.8,0,0,8,5
14,21689,1,0,0,60.53,0,0,8,6
22,23573,1,0,0,60.53,0,0,8,6
28,24174,1,0,0,60.53,0,0,8,6
22,24775,1,0,0,60.53,0,0,8,6
30,25376,1,0,0,60.51,0,0,8,7
36,26412,1,0,0,60.51,0,0,8,7
36,27013,1,0,0,60.51,0,0,8,7
39,27613,1,0,0,60.51,0,0,8,7
35,28213,1,0,0,60.51,0,0,8,7
38,28814,1,0,0,60.73,0,0,8,8
45,30012,1,0,0,60.73,0,0,8,8
49,30612,1,0,0,60.73,0,0,8,8
49,31214,1,0,0,60.73,0,0,8,8
60,31814,1,0,0,60.73,0,0,8,8
65,32415,1,0,0,61,0,0,8,9
63,33612,1,0,0,61,0,0,8,9
67,34214,1,0,0,61,0,0,8,9
69,34816,1,0,0,61,0,0,8,9
53,35477,1,0,0,61,0,0,8,9
51,36077,1,0,0,61.97,0,0,8,10
51,37216,1,0,0,61.97,0,0,8,10
64,37816,1,0,0,61.97,0,0,8,10
75,38417,1,0,0,61.97,0,0,8,10
59,39017,1,0,0,61.97,0,0,8,10
84,39618,1,0,0,63.72,0,0,8,11
71,40811,1,0,0,63.72,0,0,8,11
72,41412,1,0,0,63.72,0,0,8,11
65,42013,1,0,0,63.72,0,0,8,11
62,42613,1,0,0,63.72,0,0,8,11
62,43215,1,0,0,65.22,0,0,8,12
77,44415,1,0,0,65.22,0,0,8,12
61,45015,1,0,0,65.22,0,0,8,12
69,45617,1,0,0,65.22,0,0,8,12
69,46034,1,0,0,65.22,0,0,8,12
48,46218,1,0,0,65.22,0,0,8,12
52,46819,1,0,0,66.4,0,0,8,13
69,48012,1,0,0,66.4,0,0,8,13
80,48612,1,0,0,66.4,0,0,8,13
70,49214,1,0,0,66.4,0,0,8,13
54,49815,1,0,0,66.4,0,0,8,13
71,50416,1,0,0,66.95,0,0,8,14
65,51611,1,0,0,66.95,0,0,8,14
61,52212,1,0,0,66.95,0,0,8,14
74,52812,1,0,0,66.95,0,0,8,14
81,53413,1,0,0,66.95,0,0,8,14
73,54015,1,0,0,67.18,0,0,8,15
73,55211,1,0,0,67.18,0,0,8,15
67,55812,1,0,0,67.18,0,0,8,15
71,56415,1,0,0,67.18,0,0,8,15
70,57018,1,0,0,67.18,0,0,8,15
78,57619,1,0,0,66.46,0,0,8,16
81,58812,1,0,0,66.46,0,0,8,16
87,59419,1,0,0,66.46,0,0,8,16
70,60020,1,0,0,66.46,0,0,8,16
80,60621,1,0,0,66.46,0,0,8,16
89,61222,1,0,0,65.69,0,0,8,17
8,61840,1,0,0,65.69,0,0,8,17
14,61870,1,0,0,65.69,0,0,8,17
11,61901,1,0,0,65.69,0,0,8,17
11,61932,1,0,0,65.69,0,0,8,17
11,61962,1,0,0,65.69,0,0,8,17
9,61992,1,0,0,65.69,0,0,8,17
3,62023,1,0,0,65.69,0,0,8,17
9,62054,1,0,0,65.69,0,0,8,17
12,62084,1,0,0,65.69,0,0,8,17
10,62115,1,0,0,65.69,0,0,8,17
7,62146,1,0,0,65.69,0,0,8,17
8,62176,1,0,0,65.69,0,0,8,17
7,62207,1,0,0,65.69,0,0,8,17
7,62237,1,0,0,65.69,0,0,8,17
14,62268,1,0,0,65.69,0,0,8,17
8,62298,1,0,0,65.69,0,0,8,17
10,62329,1,0,0,65.69,0,0,8,17
11,62359,1,0,0,65.69,0,0,8,17
13,62390,1,0,0,65.69,0,0,8,17
9,62420,1,0,0,65.69,0,0,8,17
9,62451,1,0,0,65.69,0,0,8,17
8,62481,1,0,0,65.69,0,0,8,17
9,62512,1,0,0,65.69,0,0,8,17
8,62542,1,0,0,65.69,0,0,8,17
9,62573,1,0,0,65.69,0,0,8,17
12,62604,1,0,0,65.69,0,0,8,17
8,62634,1,0,0,65.69,0,0,8,17
10,62665,1,0,0,65.69,0,0,8,17
12,62695,1,0,0,65.69,0,0,8,17
11,62726,1,0,0,65.69,0,0,8,17
5,62757,1,0,0,65.69,0,0,8,17
10,62787,1,0,0,65.69,0,0,8,17
12,62818,1,0,0,65.69,0,0,8,17
9,62849,1,0,0,65.69,0,0,8,17
14,62879,1,0,0,65.69,0,0,8,17
4,62910,1,0,0,65.69,0,0,8,17
5,62941,1,0,0,65.69,0,0,8,17
4,62971,1,0,0,65.69,0,0,8,17
6,63002,1,0,0,65.69,0,0,8,17
4,63033,1,0,0,65.69,0,0,8,17
4,63064,1,0,0,65.69,0,0,8,17
9,63094,1,0,0,65.69,0,0,8,17
2,63125,1,0,0,65.69,0,0,8,17
1,63156,1,0,0,65.69,0,0,8,17
7,63187,1,0,0,65.69,0,0,8,17
10,63217,1,0,0,65.69,0,0,8,17
11,63248,1,0,0,65.69,0,0,8,17
14,63279,1,0,0,65.69,0,0,8,17
11,63309,1,0,0,65.69,0,0,8,17
8,63340,1,0,0,65.69,0,0,8,17
12,63370,1,0,0,65.69,0,0,8,17
9,63401,1,0,0,65.69,0,0,8,17
9,63432,1,0,0,65.69,0,0,8,17
9,63463,1,0,0,65.69,0,0,8,17
7,63494,1,0,0,65.69,0,0,8,17
10,63524,1,0,0,65.69,0,0,8,17
11,63555,1,0,0,65.69,0,0,8,17
4,63585,1,0,0,65.69,0,0,8,17
6,63616,1,0,0,65.69,0,0,8,17
7,63649,1,0,0,65.69,0,0,8,17
11,63680,1,0,0,65.69,0,0,8,17
10,63711,1,0,0,65.69,0,0,8,17
6,63741,1,0,0,65.69,0,0,8,17
8,63772,1,0,0,65.69,0,0,8,17
7,63803,1,0,0,65.69,0,0,8,17
7,63833,1,0,0,65.69,0,0,8,17
4,63864,1,0,0,65.69,0,0,8,17
7,63894,1,0,0,65.69,0,0,8,17
8,63925,1,0,0,65.69,0,0,8,17
7,63956,1,0,0,65.69,0,0,8,17
10,63987,1,0,0,65.69,0,0,8,17
2,64017,1,0,0,65.69,0,0,8,17
8,64048,1,0,0,65.69,0,0,8,17
9,64078,1,0,0,65.69,0,0,8,17
4,64109,1,0,0,65.69,0,0,8,17
7,64139,1,0,0,65.69,0,0,8,17
9,64171,1,0,0,65.69,0,0,8,17
8,64201,1,0,0,65.69,0,0,8,17
13,64232,1,0,0,65.69,0,0,8,17
8,64263,1,0,0,65.69,0,0,8,17
4,64293,1,0,0,65.69,0,0,8,17
5,64324,1,0,0,65.69,0,0,8,17
10,64354,1,0,0,65.69,0,0,8,17
9,64385,1,0,0,65.69,0,0,8,17
6,64416,1,0,0,65.69,0,0,8,17
5,64446,1,0,0,65.69,0,0,8,17
12,64476,1,0,0,65.69,0,0,8,17
5,64507,1,0,0,65.69,0,0,8,17
9,64538,1,0,0,65.69,0,0,8,17
11,64568,1,0,0,65.69,0,0,8,17
9,64599,1,0,0,65.69,0,0,8,17
8,64629,1,0,0,65.69,0,0,8,17
8,64660,1,0,0,65.69,0,0,8,17
9,64690,1,0,0,65.69,0,0,8,17
10,64721,1,0,0,65.69,0,0,8,17
9,64752,1,0,0,65.69,0,0,8,17
8,64782,1,0,0,65.69,0,0,8,17
10,64813,1,0,0,64.97,0,0,8,18
10,64843,1,0,0,64.97,0,0,8,18
7,64874,1,0,0,64.97,0,0,8,18
9,64904,1,0,0,64.97,0,0,8,18
7,64935,1,0,0,64.97,0,0,8,18
7,64966,1,0,0,64.97,0,0,8,18
71,66009,1,0,0,64.97,0,0,8,18
81,66610,1,0,0,64.97,0,0,8,18
88,67214,1,0,0,64.97,0,0,8,18
77,67815,1,0,0,64.97,0,0,8,18
70,68416,1,0,0,62.93,0,0,8,19
92,69611,1,0,0,62.93,0,0,8,19
83,70214,1,0,0,62.93,0,0,8,19
76,70815,1,0,0,62.93,0,0,8,19
73,71416,1,0,0,62.93,0,0,8,19
75,72017,1,0,0,61.49,0,0,8,20
73,73210,1,0,0,61.49,0,0,8,20
72,73811,1,0,0,61.49,0,0,8,20
71,74412,1,0,0,61.49,0,0,8,20
73,75012,1,0,0,61.49,0,0,8,20
50,75613,1,0,0,61.04,0,0,8,21
65,76824,1,0,0,61.04,0,0,8,21
67,77424,1,0,0,61.04,0,0,8,21
72,78025,1,0,0,61.04,0,0,8,21
76,78625,1,0,0,61.04,0,0,8,21
65,79226,1,0,0,61,0,0,8,22
57,80411,1,0,0,61,0,0,8,22
50,81011,1,0,0,61,0,0,8,22
58,81612,1,0,0,61,0,0,8,22
57,82214,1,0,0,61,0,0,8,22
55,82814,1,0,0,60,0,0,8,23
50,84017,1,0,0,60,0,0,8,23
52,84618,1,0,0,60,0,0,8,23
44,85218,1,0,0,60,0,0,8,23
28,85819,1,0,0,60,0,0,8,23
27,20,2,0,0,60,1,1,8,0
9,1210,2,0,0,60,1,1,8,0
15,1811,2,0,0,60,1,1,8,0
14,2411,2,0,0,60,1,1,8,0
10,3012,2,0,0,60,1,1,8,0
8,3612,2,0,0,60.24,1,1,8,1
2,19211,2,0,0,60.24,1,1,8,5
2,19812,2,0,0,60.24,1,1,8,5
2,20413,2,0,0,60.24,1,1,8,5
5,21013,2,0,0,60.24,1,1,8,5
8,21614,2,0,0,61.24,1,1,8,6
21,22811,2,0,0,61.24,1,1,8,6
29,23412,2,0,0,61.24,1,1,8,6
31,24012,2,0,0,61.24,1,1,8,6
42,24613,2,0,0,61.24,1,1,8,6
39,25214,2,0,0,61,1,1,8,7
46,26411,2,0,0,61,1,1,8,7
42,27011,2,0,0,61,1,1,8,7
35,27612,2,0,0,61,1,1,8,7
47,28212,2,0,0,61,1,1,8,7
41,28813,2,0,0,62.03,1,1,8,8
52,30012,2,0,0,62.03,1,1,8,8
48,30612,2,0,0,62.03,1,1,8,8
58,31212,2,0,0,62.03,1,1,8,8
50,31813,2,0,0,62.03,1,1,8,8
66,32414,2,0,0,63.24,1,1,8,9
61,33612,2,0,0,63.24,1,1,8,9
59,34213,2,0,0,63.24,1,1,8,9
67,34814,2,0,0,63.24,1,1,8,9
78,35415,2,0,0,63.24,1,1,8,9
69,36016,2,0,0,63.77,1,1,8,10
70,37210,2,0,0,63.77,1,1,8,10
67,37811,2,0,0,63.77,1,1,8,10
62,38412,2,0,0,63.77,1,1,8,10
76,39013,2,0,0,63.77,1,1,8,10
80,39613,2,0,0,65.54,1,1,8,11
72,40811,2,0,0,65.54,1,1,8,11
71,41412,2,0,0,65.54,1,1,8,11
64,42013,2,0,0,65.54,1,1,8,11
77,42614,2,0,0,65.54,1,1,8,11
72,43214,2,0,0,66.96,1,1,8,12
72,44411,2,0,0,66.96,1,1,8,12
